File Name,Attribute,Delimiter,Data Type,Related Values,Documented Data Description,Screen ID,Fld,Screen Title,PADP Label,Field Label,Validation File,PADP Table,PADP Column,Personally Identifiable Information,File Notes,,,,,
EAS.LETTERS.LOG,29.0,,X,M1,"CONTACT POSTCODE
This field may contain Inferred Nulls (refer to info tab)",,,,Contact Postcode,Contact Postcode,,eas_letters_log,contact_postcode,,,,,,,
EAS.LETTERS.LOG,30.0,,X,M1,"Not used Patient Home Phone
This field may contain Inferred Nulls (refer to info tab)",,,,Not used ,Not used Patient Home Phone,,eas_letters_log,not_used,,,,,,,
EAS.NOTES,0.0,,X,,Patient Number : Entry Number,,,,Notes id,Notes id,,eas_notes,,,,,,,,
EAS.NOTES,1.0,,A,M,Date Stamp,,,,Filed,Filed,OPERATORS,eas_notes,filed,,,,,,,
EAS.NOTES,2.0,,X,M1,Notes Notes for wating list and booking,,,,Notes,Notes,,eas_notes,notes,,,,,,,
EAS.NOTES,3.0,,D,,Notes Audit Date (Vic),,,,Audit Date,Audit Date,,eas_notes,audit_date,,,,,,,
EAS.REAS.REMOVAL,0.0,,X,,Removal reason code,EAS2.S185,1,Reason For Removal Codes,Reason for Removal,Reason for Removal,,eas_reas_removal,,,,,,,,
EAS.REAS.REMOVAL,1.0,,A,M,"Date Stamp -Date,Time,Who,Operator",EAS2.S185,,Reason For Removal Codes,Filed,Filed,OPERATORS,eas_reas_removal,filed,,,,,,,
EAS.REAS.REMOVAL,2.0,,X,,Removal reason description,EAS2.S185,2,Reason For Removal Codes,Description,Description,,eas_reas_removal,description,,,,,,,
EAS.REAS.REMOVAL,3.0,,X,M,Waiting List Status,EAS2.S185,3,Reason For Removal Codes,Waiting List Status,Waiting List Status,WAITING-STATUS,eas_reas_removal,waiting_list_status,,,,,,,
EAS.SPECIALTY,0.0,,X,,Numeric Specialty Code,EAS2.S83,1,Waiting List Specialty Codes,Waiting List Specialty Code,Waiting List Specialty,,eas_specialty,,,,,,,,
EAS.SPECIALTY,1.0,,A,M,"Date, Time, Who, Operator code",EAS2.S83,,Waiting List Specialty Codes,Filed,Filed,OPERATORS,eas_specialty,filed,,,,,,,
EAS.SPECIALTY,2.0,,X,,Specialty code description,EAS2.S83,2,Waiting List Specialty Codes,Description,Description,,eas_specialty,description,,,,,,,
EAS.SPECIALTY,3.0,,X,M1,Units associated with the Specialty code,EAS2.S83,3,Waiting List Specialty Codes,Units associated with the Specialty code,Unit,EAS-UNITS,eas_specialty,units_associated_with_the_specialty_code,,,,,,,
EAS.STANDBY,0.0,,X,,STANDBY-CODE,EAS2.S113,1,Standby Codes,Standby Code,Standby Code,,eas_standby,,,,,,,,
EAS.STANDBY,1.0,,A,M,"Date Stamp -Date,Time,Who,Operator",EAS2.S113,,Standby Codes,Filed,Filed,OPERATORS,eas_standby,filed,,,,,,,
EAS.STANDBY,2.0,,X,,DESCRIPTION,EAS2.S113,2,Standby Codes,Description,Description,,eas_standby,description,,,,,,,
EAS.STANDBY,3.0,,D,,START DATE,EAS2.S113,3,Standby Codes,Start Date,Start Date,,eas_standby,start_date,,,,,,,
EAS.STANDBY,4.0,,D,,END DATE,EAS2.S113,4,Standby Codes,End Date,End Date,,eas_standby,end_date,,,,,,,
EAS.STANDBY,5.0,,X,M1,REPLACED CODES,EAS2.S113,5,Standby Codes,Replaced Codes,Replaced Codes,EAS.STANDBY,eas_standby,replaced_codes,,,,,,,
EAS.STANDBY,6.0,,X,M2,REPLACED BY CODES,,,,Replaced by Codes,Replaced by Codes,EAS.STANDBY,eas_standby,replaced_by_codes,,,,,,,
EAS-UNITS,0.0,,X,,Alphanumeric Specialty Unit Code,EAS2.S83,3,Waiting List Specialty Codes,Unit Code,Unit,,eas_units,,,,,,,,
EAS-UNITS,1.0,,A,M,"File by details Date, Time, Who,Operator",EAS2.S83,,Waiting List Specialty Codes,Filed,Filed,OPERATORS,eas_units,filed,,,,,,,
EAS-UNITS,2.0,,X,,Specialty Code,EAS2.S83,1,Waiting List Specialty Codes,EAS Specialty Unit Code,Waiting List Specialty,EAS.SPECIALTY,eas_units,eas_specialty_unit_code,,,,,,,
EFT,0.1,:,X,,ENTITY,GLS2.S56,1,E.F.T. STATISTICS,Entity Code,Entity Code,ENTITY,eft,,,Reference File,,,,,
EFT,0.2,:,X,,COST CENTRE,GLS2.S56,2,E.F.T. STATISTICS,Cost Centre,Cost Centre,CENTRES,eft,,,Reference File,,,,,
EFT,0.3,:,X,,YEAR,GLS2.S56,3,E.F.T. STATISTICS,Financial Year,Financial Year,ACCOUNTING-PERIODS,eft,,,Reference File,,,,,
EFT,0.4,:,N,,PERIOD,GLS2.S56,4,E.F.T. STATISTICS,Financial Period,Financial Period,,eft,,,Reference File,,,,,
EFT,1.0,,N2,,Period Actual Figure,GLS2.S56,5,E.F.T. STATISTICS,Period Actual,Period Actual,,eft,period_actual,,Reference File,,,,,
EFT,2.0,,N2,,Period Budget Figure,GLS2.S56,6,E.F.T. STATISTICS,Period Budget,Period Budget,,eft,period_budget,,Reference File,,,,,
EFT,3.0,,N2,,Year-to-date actual,GLS2.S56,7,E.F.T. STATISTICS,YTD Actual,YTD Actual,,eft,ytd_actual,,Reference File,,,,,
EFT,4.0,,N2,,Year-to-date budget,GLS2.S56,8,E.F.T. STATISTICS,YTD Budget,YTD Budget,,eft,ytd_budget,,Reference File,,,,,
EFT,5.0,,A,M,Date & Time stamp,GLS2.S56,,E.F.T. STATISTICS,Filed,Filed,OPERATORS,eft,filed,,Reference File,,,,,
EFT-OVERTIME,0.1,:,X,,ENTITY,GLS2.S63,1,E.F.T. OVERTIME STATISTICS,Entity Code,Entity Code,ENTITY,eft_overtime,,,,,,,,
EFT-OVERTIME,0.2,:,X,,COST CENTRE,GLS2.S63,2,E.F.T. OVERTIME STATISTICS,Cost Centre,Cost Centre,CENTRES,eft_overtime,,,,,,,,
EFT-OVERTIME,0.3,:,X,,YEAR,GLS2.S63,3,E.F.T. OVERTIME STATISTICS,Financial Year,Financial Year,ACCOUNTING-PERIODS,eft_overtime,,,,,,,,
EFT-OVERTIME,0.4,:,N,,PERIOD,GLS2.S63,4,E.F.T. OVERTIME STATISTICS,Financial Period,Financial Period,,eft_overtime,,,,,,,,
EFT-OVERTIME,1.0,,N2,,Period Actual Figure,GLS2.S63,5,E.F.T. OVERTIME STATISTICS,Period Actual,Period Actual,,eft_overtime,period_actual,,,,,,,
EFT-OVERTIME,2.0,,N2,,Period Budget Figure,GLS2.S63,6,E.F.T. OVERTIME STATISTICS,Period Budget,Period Budget,,eft_overtime,period_budget,,,,,,,
EFT-OVERTIME,3.0,,N2,,Year-to-date actual,GLS2.S63,7,E.F.T. OVERTIME STATISTICS,YTD Actual,YTD Actual,,eft_overtime,ytd_actual,,,,,,,
EFT-OVERTIME,4.0,,N2,,Year-to-date budget,GLS2.S63,8,E.F.T. OVERTIME STATISTICS,YTD Budget,YTD Budget,,eft_overtime,ytd_budget,,,,,,,
EFT-OVERTIME,5.0,,A,M,Date & Time stamp,GLS2.S63,,E.F.T. OVERTIME STATISTICS,Filed,Filed,OPERATORS,eft_overtime,filed,,,,,,,
ELECTIVES,0.0,,X,,"UR No:Entry No Patient Number : Waiting List Entry (Fields 1, 2 and 3 of EAS2.S116)",EAS2.S116,1,Waiting List and Booking Entry,Patient Number/Entry Number/Placed on List,Patient Number/Entry Number/Placed on List,,electives,,,,,,,,
ELECTIVES,1.0,,A,M,"Date, Time, Who, Operator",EAS2.S116,,Waiting List and Booking Entry,Filed,Filed,OPERATORS,electives,filed,,,,,,,
ELECTIVES,2.0,,X,M3,"Unit/Service
(Retains history in MVs, 1st MV is current)",EAS2.S116,9,Waiting List and Booking Entry,Unit,Unit,UNITS,electives,unit,,,,,,,
ELECTIVES,3.0,,X,M3,"Doctor/Clinic
(Retains history in MVs, 1st MV is current)",EAS2.S116,10,Waiting List and Booking Entry,Treating Doctor,Treating Doctor,DOCTORS,electives,treating_doctor,,,,,,,
ELECTIVES,4.0,,X,,Operation/Procedure,EAS2.S116,11,Waiting List and Booking Entry,Op./Procedure,Op./Procedure,,electives,op_procedure,,,,,,,
ELECTIVES,5.0,,X,,Procedure Proposed (not used in EAS2.5),,,,Procedure Proposed,Procedure Proposed,,electives,procedure_proposed,,,,,,,
ELECTIVES,6.0,,D,,Date Placed on List,EAS2.S116,3,Waiting List and Booking Entry,Placed on List,Placed on List,,electives,placed_on_list,,,,,,,
ELECTIVES,7.0,,X,M3,"Estimated Stay
(Retains history in MVs, 1st MV is current)",EAS2.S116,18,Waiting List and Booking Entry,Estimated Stay,Est. Stay,,electives,estimated_stay,,,,,,,
ELECTIVES,8.0,,X,M3,"Current Category mv's 2 onwards should be ignored. For previous codes, use <66> (SA uses <8>, not <66>)
(Retains history in MVs, 1st MV is current)",EAS2.S116,8,Waiting List and Booking Entry,Category,Category,URGENCY-CODE,electives,category,,,,,,,
ELECTIVES,9.0,,X,,"From Country  1 = Yes ; 0 = No (not used in EAS2.5)
(Previously stored accomodation, change in structure/functionality requires data type to be X not B)",,,,Country Patient?,Country Patient?,,electives,country_patient,,,,,,,
ELECTIVES,10.0,,B,,Operation  1 = Yes ; 0 = No (not used in EAS2.5),,,,Operation?,Operation?,,electives,operation,,,,,,,
ELECTIVES,11.0,,X,,Anaesthetic,EAS2.S116,14,Waiting List and Booking Entry,Anaes. Type,Anaes. Type,ANAESTHETIC-TYPES,electives,anaes_type,,,,,,,
ELECTIVES,12.0,,X,,Preferred Ward,EAS2.S116,17,Waiting List and Booking Entry,Ward,Ward,WARDS,electives,ward,,,,,,,
ELECTIVES,13.0,,X,,Accommodation,EAS2.S116,20,Waiting List and Booking Entry,Accommodation,Accommodation,ACCOM-CODE,electives,accommodation,,,,,,,
ELECTIVES,14.0,,X,,Referral Centre Type,EAS2.S116,15,Waiting List and Booking Entry,Referral Centre,Ref. Centre,REF-CENTRE-TYPE,electives,referral_centre,,,,,,,
ELECTIVES,15.0,,X,M1, Notes Line 1]Notes Line 2 (not used in EAS2.5),,,,Notes,Notes,,electives,notes,,,,,,,
ELECTIVES,16.0,,X,M3,"Current Waiting List Status mv's 2 onwards should be ignored. For previous status use <67> (NB. For SA, use 16 only)
(Retains history in MVs, 1st MV is current)",EAS2.S116,23,Waiting List and Booking Entry,W/List Status,W/List Status,WAITING-STATUS,electives,w_list_status,,,,,,,
ELECTIVES,17.0,,X,,Waiting List Comment,EAS2.S116,25,Waiting List and Booking Entry,W. Comments,W. Comments,,electives,w_comments,,,,,,,
ELECTIVES,18.0,,N,,Number of Bookings,EAS2.S116,26,Waiting List and Booking Entry,No. of Bookings,Booking Number,,electives,no_of_bookings,,,,,,,
ELECTIVES,19.0,,D,M2,"Operation Date 1st mv is current
This field may contain Inferred Nulls (refer to info tab)",EAS2.S116,32,Waiting List and Booking Entry,Op./Proc Date,Op./Proc Date,,electives,op_proc_date,,,,,,,
ELECTIVES,20.0,,T,M2,Operation Time 1st mv is current,EAS2.S116,33,Waiting List and Booking Entry,Op./Proc Time,Op./Proc Time,,electives,op_proc_time,,,,,,,
ELECTIVES,21.0,,D,M2,Admission Date 1st mv is current,EAS2.S116,30,Waiting List and Booking Entry,Admission Date,Admission Date,,electives,admission_date,,,,,,,
ELECTIVES,22.0,,T,M2,Admission Time 1st mv is current,EAS2.S116,31,Waiting List and Booking Entry,Adm. Time,Adm. Time,,electives,adm_time,,,,,,,
ELECTIVES,23.0,,D,M2,Pre-Op Date 1st mv is current,EAS2.S116,27,Waiting List and Booking Entry,Pre-Ad. Date,Pre-Ad. Date,,electives,pre_ad_date,,,,,,,
ELECTIVES,24.0,,T,M2,Pre-Op Time 1st mv is current,EAS2.S116,28,Waiting List and Booking Entry,Pre-Ad. Time,Pre-Ad. Time,,electives,pre_ad_time,,,,,,,
ELECTIVES,25.0,,X,M2,Booking Status 1st mv is current,EAS2.S116,36,Waiting List and Booking Entry,B.Status,B.Status,BOOKING-STATUS,electives,b_status,,,,,,,
ELECTIVES,26.0,,X,M2,Booking Comment 1st mv is current,EAS2.S116,37,Waiting List and Booking Entry,B. Comments,B. Comments,,electives,b_comments,,,,,,,
ELECTIVES,27.0,,D,,Date Removed from Waiting List,,,,Date Removed,Date Removed,,electives,date_removed,,,,,,,
ELECTIVES,28.0,,X,,Referring Doctor Title,,,,Referring Dr Title,Referring Dr Title,TITLES,electives,referring_dr_title,,,,,,,
ELECTIVES,29.0,,X,,Referring Doctor Name,,,,Referring Dr Name,Referring Dr Name,,electives,referring_dr_name,,,,,,,
ELECTIVES,30.0,,X,,Referring Doctor Address Line 1,,,,Referring Dr Address Line 1,Referring Dr Address Line 1,,electives,referring_dr_address_line_1,,,,,,,
ELECTIVES,31.0,,X,,Referring Doctor Address Line 2,,,,Referring Dr Address Line 2,Referring Dr Address Line 2,,electives,referring_dr_address_line_2,,,,,,,
ELECTIVES,32.0,,X,,Referring Doctor Suburb,,,,Referring Dr Suburb,Referring Dr Suburb,SUBURBS,electives,referring_dr_suburb,,,,,,,
ELECTIVES,33.0,,X,,Referring Doctor Postcode,,,,Referring Dr Postcode,Referring Dr Postcode,,electives,referring_dr_postcode,,,,,,,
ELECTIVES,34.0,,X,,Special Project Code,EAS2.S116,13,Waiting List and Booking Entry,Special Project,Special Proj.,SPECIAL-PROJECTS,electives,special_project,,,,,,,
ELECTIVES,35.0,,D,M,Date of last Waiting Status Change,,,,Waiting Status Change Date,Waiting Status Change Date,,electives,waiting_status_change_date,,,,,,,
ELECTIVES,36.0,,B,M3,"Private Patient  1 = Yes 0 = No
(V2.7 retained history in MVs, Most recent value is in MV1)
This field may contain Inferred Nulls (refer to info tab)",,,,Private,Private,,electives,private,,,,,,,
ELECTIVES,37.0,,D,,Date Admissions Report Printed,,,,Date Admissions Report Printed,Date Admissions Report Printed,,electives,date_admissions_report_printed,,,,,,,
ELECTIVES,38.0,,T,,Time Admissions Report Printed,,,,Time Admissions Report Printed,Time Admissions Report Printed,,electives,time_admissions_report_printed,,,,,,,
ELECTIVES,39.0,,B,M3,"Deferred Admission  1 = Yes 0 = No
(Retains history in MVs, 1st MV is current)",EAS2.S116,4,Waiting List and Booking Entry,Deferred Adm.,Deferred Adm.,,electives,deferred_adm,,,,,,,
ELECTIVES,40.0,,B,M2,"A Boolean flag to indicate pre-admission work has to be done 1 = Yes ; 0 = No (1st mv is current)
This field may contain Inferred Nulls (refer to info tab)",,,,Pre-ad. Work-up,Pre-ad. Work-up,,electives,pre_ad_work_up,,,,,,,
ELECTIVES,41.0,,N,M2,Estimated duration of an operation (in minutes)  1st mv is current,EAS2.S116,34,Waiting List and Booking Entry,Est. Duration,Est. Duration,,electives,est_duration,,,,,,,
ELECTIVES,42.0,,X,M2,Comments associated with new Pre-Admission Workup attribute 1st mv is current,EAS2.S116,29,Waiting List and Booking Entry,Comment,Comment,,electives,comment42,,,,,,,
ELECTIVES,43.0,,D,M2,Date when current booking was made,,,,Date current booking made,Date current booking made,,electives,date_current_booking_made,,,,,,,
ELECTIVES,44.0,,D,M2,"Date of last booking status change
This field may contain Inferred Nulls (refer to info tab)",,,,Date booking status changed,Date booking status changed,,electives,date_booking_status_changed,,,,,,,
ELECTIVES,45.0,,D,M,Date deferred flag altered,,,,Date deferred flag altered,Date deferred flag altered,,electives,date_deferred_flag_altered,,,,,,,
ELECTIVES,46.0,,B,M3,"Patient insured?
(Retains history in MVs, 1st MV is current)",EAS2.S116,22,Waiting List and Booking Entry,Insured,Insured,,electives,insured,,,,,,,
ELECTIVES,47.0,,X,M2,"Multivalue list of Theatre(TMS2.5) booking numbers. There is a direct association between each MV in this attribute and the EAS bookings MV loop
This field may contain Inferred Nulls (refer to info tab)",,,,Theatre booking numbers,Theatre booking numbers,TH-BOOKINGS,electives,theatre_booking_numbers,,,,,,,
ELECTIVES,48.0,,D,,Actual Date On List,,,,Actual Date On List,Actual Date On List,,electives,actual_date_on_list,,,,,,,
ELECTIVES,49.0,,X,,,,,,Not used,,,electives,not_used49,,,,,,,
ELECTIVES,50.0,,X,,,,,,Not used,,,electives,not_used50,,,,,,,
ELECTIVES,51.0,,D,M3,"Variation Date for linked attributes
(Retains history in MVs, 1st MV is current)",,,,Variation Date,Variation Date,,electives,variation_date,,,,,,,
ELECTIVES,52.0,,D,M3,"Ready for Care Date 1st mv is current
This field may contain Inferred Nulls (refer to info tab)",,,,Ready for Care,Ready for Care,,electives,ready_for_care,,,,,,,
ELECTIVES,53.0,,X,,Site Procedure Indicator Code,EAS2.S116,12,Waiting List and Booking Entry,Proc. Ind.,Proc. Ind.,SITE.PROC.INDICATOR,electives,proc_ind,,,,,,,
ELECTIVES,54.0,,X,M3,"Campus Code (MV for Victoria Only)
This field may contain Inferred Nulls (refer to info tab)",EAS2.S116,19,Waiting List and Booking Entry,Campus,Campus,CAMPUS,electives,campus,,,,,,,
ELECTIVES,55.0,,X,M3,"STANDBY FLD
(Retains history in MVs, 1st MV is current)",EAS2.S116,21,Waiting List and Booking Entry,Standby,Standby,,electives,standby,,,,,,,
ELECTIVES,56.0,,D,M4,Not Ready for Care From Date,EAS2.S116,6,Waiting List and Booking Entry,NRFC From,NRFC From,,electives,nrfc_from,,,,,,,
ELECTIVES,57.0,,D,M4,Not Ready for Care To Date,EAS2.S116,7,Waiting List and Booking Entry,NRFC To,NRFC To,,electives,nrfc_to,,,,,,,
ELECTIVES,58.0,,X,M,NOT READY FLD,EAS2.S116,5,Waiting List and Booking Entry,Not Ready for Care,Not Ready for Care,,electives,not_ready_for_care,,,,,,,
ELECTIVES,59.0,,B,,Autologous Blood flag (1=Yes ; 0=No),EAS2.S116,16,Waiting List and Booking Entry,Aut Blood,Aut Blood,,electives,aut_blood,,,,,,,
ELECTIVES,60.0,,N,,Sent Status for BLIS data extraction,,,,Extract Sent Status,Extract Sent Status,,electives,extract_sent_status,,,,,,,
ELECTIVES,61.0,,D,M5,Category Code - Actual Date Of Change. Linked to Attribute 8 1st MV Stores the latest change.,,,,Category Code Change Date,Category Code Change Date,,electives,category_code_change_date,,,,,,,
ELECTIVES,62.0,,D,M6,Waiting List Status - Actual Date of Change. Linked to Attribute 16 1st MV Stores latest Change.,,,,W/List Change Date,W/List Change Date,,electives,w_list_change_date,,,,,,,
ELECTIVES,63.0,,D,M2,"Current Booking Status Change Dates. Linked to attribute 25. This is the date in Field 41.
This field may contain Inferred Nulls (refer to info tab)",,,,B.Status Date,B.Status Date,,electives,b_status_date,,,,,,,
ELECTIVES,64.0,,X,,"ADMISSION NUMBER - used in BLIS and ESIS extraction. This field is NOT updated when admission is cancelled, or merged to another UR (for BLIS).",,,,Admission No,Admission No,ADMISSIONS,electives,admission_no,,,,,,,
ELECTIVES,65.0,,D,M2,"Booking Status Confirmed Date
This field may contain Inferred Nulls (refer to info tab)",,,,Booking Status Confirmed Date,Booking Status Confirmed Date,,electives,booking_status_confirmed_date,,,,,,,
ELECTIVES,66.0,,X,M5,Previous Category Codes. Linked to attribute 8 1st MV stores the latest code.,,,,Category Code History,Category Code History,,electives,category_code_history,,,,,,,
ELECTIVES,67.0,,X,M6,Previous Waiting Status Codes. Linked to 16. 1st mv stores the latest code.,,,,Waiting Status History,Waiting Status History,,electives,waiting_status_history,,,,,,,
ELECTIVES,68.0,,X,M2,"Current & Previous Bookings - Booking Status Codes. Linked to attributes 25 and 63 Last Change stored in 1st Sv of 1st Mv.
This field may contain Inferred Nulls (refer to info tab)",,,,Booking Status Codes,Booking Status Codes,,electives,booking_status_codes,,,,,,,
ELECTIVES,69.0,,X,M2,"Current & Previous Bookings - Actual Date of Booking Status Code change. Linked to attributes 25 and 63
This field may contain Inferred Nulls (refer to info tab)",,,,Booking Status Code Change Dates,Booking Status Code Change Dates,,electives,booking_status_code_change_dates,,,,,,,
ELECTIVES,70.0,,X,M3,"Admission episodes which are linked to this W/L entry.
This field may contain Inferred Nulls (refer to info tab)",,,,Admissions Linked W/List,Admissions Linked W/List,ADMISSIONS,electives,admissions_linked_w_list,,,,,,,
ELECTIVES,71.0,,D,M3,"System date when link was established, removed or ""no linking required"" was specified.
This field may contain Inferred Nulls (refer to info tab)",,,,Date Linked,Date Linked,,electives,date_linked,,,,,,,
ELECTIVES,72.0,,X,M3,"Type of link L=a link, U=link removed, N=""linking not required""
This field may contain Inferred Nulls (refer to info tab)",,,,Link Type,Link Type,,electives,link_type,,,,,,,
ELECTIVES,73.0,,X,M3,"Operator who performed the link,unlink or nolink
This field may contain Inferred Nulls (refer to info tab)",,,,User Id,User Id,OPERATORS,electives,user_id,,,,,,,
ELECTIVES,74.0,,X,M4,DEFERRAL TYPE - Indicating type of deferred admission,,,,Deferral Type,Deferral Type,EAS.DEFERRAL.TYPE,electives,deferral_type,,,,,,,
ELECTIVES,75.0,,D,M2,"Date when each booking was first made
This field may contain Inferred Nulls (refer to info tab)",,,,Date Bookings 1st made,Date Bookings 1st made,,electives,date_bookings_1st_made,,,,,,,
ELECTIVES,76.0,,X,,Unique Key Added for new ESIS,,,,ESIS Key,ESIS Key,,electives,esis_key,,,,,,,
ELECTIVES,77.0,,X,,Referring Hospital - relates to field 14 and is mandatory if the Ref. Centre Type is another hospital,,,,Ref. Hosp,Ref. Hosp,HOSP.EXT.SOURCE,electives,ref_hosp,,,,,,,
ELECTIVES,78.0,,X,M3,"Transfer Destination - relates to 16 W/List Status and is mandatory if the status is a reason for removal code equal to ESIS T (""transfer to another hospital"")
This field may contain Inferred Nulls (refer to info tab)",,,,Trans Dest.,Trans Dest.,HOSP.EXT.SOURCE,electives,trans_dest,,,,,,,
ELECTIVES,79.0,,N,M,"Filing Sequence of WLS changes associated with ""virtual mv"" <16,1>:vm:<67>. NOT associated with <16> alone.",,,,Filing Sequence of WLS changes,Filing Sequence of WLS changes,,electives,filing_sequence_of_wls_changes,,,,,,,
ELECTIVES,80.0,,N,M,Filing Sequence of Booking Status changes. Associated with <25>.,,,,Filing Sequence of Booking Status changes,Filing Sequence of Booking Status changes,,electives,filing_sequence_of_booking_status_changes,,,,,,,
ELECTIVES,81.0,,N,,Running number for assembling ELECTIVES.SAVE item-ids to backup each time WLAB History files a change.,,,,Auto-number,Auto-number,,electives,auto_number,,,,,,,
ELECTIVES,82.0,,N,,Filing sequence specifically linking Date First Booked <75> to Waiting List status to function where the link to status = 1 is overwritten after cancellation or REINSTATE.,,,,Filing sequence ,Filing sequence ,,electives,filing_sequence,,,,,,,
ELECTIVES,83.0,,X,M2,"Comments associated with the Booking 1st mv is current 
This field may contain Inferred Nulls (refer to info tab)",,,,Comment,Comment,,electives,comment83,,,,,,,
ELECTIVES,84.0,,X,,Funding Source,,,,Funding Source,Funding Source,ADM.FUNDING.SOURCE,electives,funding_source,,,,,,,
ELECTIVES,85.0,,X,,Insurance Declaration,,,,Ins. Decl.,Ins. Decl.,,electives,ins_decl,,,,,,,
ELECTIVES,86.0,,X,,Referring hospital unique DHS key,,,,DHS Nbr,DHS Nbr,,electives,dhs_nbr,,,,,,,
ELECTIVES,87.0,,X,M,"URNOs previously attached to this episode, written by Waiting List Transfer.",,,,URNOs,URNOs,,electives,urnos,,,,,,,
ELECTIVES,88.0,,N,,Unique Campus Encounter Number,,,,Campus Encounter Number,Campus Encounter Number,,electives,campus_encounter_number,,,,,,,
ELECTIVES,89.0,,D,M10,MAPT Assessment Date,,,,Assessment Date,Assessment Date,,electives,assessment_date,,,,,,,
ELECTIVES,90.0,,X,M10,MAPT Score,,,,MAPT Score,MAPT Score,,electives,mapt_score,,,,,,,
ELECTIVES,91.0,,D,M10,Date MAPT Score Entered,,,,Date MAPT Score Entered,Date MAPT Score Entered,,electives,date_mapt_score_entered,,,,,,,
ELECTIVES,92.0,,X,,Requesting Doctor,,,,Req. Dr.,Req. Dr.,DOCTORS,electives,req_dr,,,,,,,
ELECTIVES,93.0,,D,,Planned Admission Date,,,,Planned Adm. Date,Planned Adm. Date,,electives,planned_adm_date,,,,,,,
